COMID,Lat,Lon,Elev_m
108275,37.17293430600006,9.760442195000053,0.0
108276,37.16384015700004,9.69811405400003,0.0
108277,37.163132018000056,9.659496697000066,0.0
108278,37.180426958000055,9.526009728000076,0.0
108279,37.104025070000034,9.698752518000049,0.0
108280,37.020276316000036,8.971953234000068,0.0
108281,37.00783330100006,9.047838452000065,0.0
108282,36.985675394000054,9.582769076000034,0.0
108283,36.98188558600003,9.017864969000073,0.0
108284,36.94770137100005,7.28297139700004,0.0
108285,36.90915347200007,7.345409881000023,0.0
108286,36.946830661000035,9.702856094000026,0.0
108287,36.99295841500003,10.054276736000077,0.0
108288,36.84177313400005,7.953797884000039,0.0
108289,36.84661073800004,7.766422692000049,0.0
108290,36.82082709000008,7.747515779000025,0.0
108291,36.774583335000045,7.467916657000046,0.0
108292,36.814734384000076,6.166774018000069,0.0
108293,36.78766447400005,6.295560043000023,0.0
108294,36.79731171100008,9.937324915000033,0.0
108295,36.80050573200003,8.181290028000035,0.0
108296,36.81433745500004,3.882358949000036,0.0
108297,36.82522731800003,7.305488924000031,0.0
108298,36.752643446000036,7.235797748000039,0.0
108299,36.84886739700005,6.6240076110000246,0.0
108300,36.743039804000034,4.031947734000028,0.0
108301,36.78763040100006,9.794669806000059,0.0
108302,36.711139048000064,3.946475984000074,0.0
108303,36.70262523500003,7.307797985000036,0.0
108304,36.69232412300005,10.491249964000076,0.0
108305,36.66761656700004,2.8087379960000476,0.0
108306,36.70760962700007,4.265804561000039,0.0
108307,36.648261528000035,9.395782716000042,0.0
108308,36.64039225300007,2.8148182940000197,0.0
108309,36.659500312000034,9.227704592000066,0.0
108310,36.63009406600003,9.304279726000061,0.0
108311,36.69418428200004,5.8516965880000384,0.0
108312,36.652129778000074,4.130949842000064,0.0
108313,36.65372778500006,8.879166043000055,0.0
108314,36.60879076000003,9.094933540000056,0.0
108315,36.61153059800006,2.7709802120000404,0.0
108316,36.581908148000025,8.923829960000035,0.0
108317,36.632852961000026,9.713520437000057,0.0
108318,36.59855491500008,9.401940805000038,0.0
108319,36.55534659400007,9.420542815000033,0.0
108320,36.61059818000007,9.542953240000031,0.0
108321,36.719125716000065,6.906552160000047,0.0
108322,36.67672005600008,7.988088252000068,0.0
108323,36.65465538800004,6.271530600000062,0.0
108324,36.56179554900007,8.86414738700006,0.0
108325,36.54051401500004,9.354122346000054,0.0
108326,36.650949308000065,3.6403503350000506,0.0
108327,36.504681779000066,1.3151473240000655,0.0
108328,36.49811509500006,3.7224579320000544,0.0
108329,36.51745821500003,6.193805576000045,0.0
108330,36.49765549500006,6.036835490000044,0.0
108331,36.49262954500006,6.117729548000057,0.0
108332,36.51055517400005,6.485696149000034,0.0
108333,36.484879016000036,8.520736683000052,0.0
108334,36.50055219800004,6.353826813000069,0.0
108335,36.603676921000044,3.073192071000051,0.0
108336,36.64022971600008,7.759267773000033,0.0
108337,36.489009569000075,8.70546087200006,0.0
108338,36.544337677000044,5.307051615000034,0.0
108339,36.61458632200004,4.78211551000004,0.0
108340,36.48701496800004,1.6584720230000585,0.0
108341,36.447729260000074,7.739243138000063,0.0
108342,36.467405867000025,5.918244720000075,0.0
108343,36.42035144400006,7.033684638000068,0.0
108344,36.455787729000065,7.176998695000066,0.0
108345,36.49157537800005,9.455227506000028,0.0
108346,36.459037704000025,7.510578285000065,0.0
108347,36.41790367600004,4.625255279000044,0.0
108348,36.57587248100003,10.086134074000029,0.0
108349,36.400341584000046,9.481294388000038,0.0
108350,36.396261501000026,9.843318200000056,0.0
108351,36.45196002600005,3.5253729010000256,0.0
108352,36.47559968400003,2.74765201200006,0.0
108353,36.47549285300005,2.601563666000061,0.0
108354,36.37350767600003,3.356841950000046,0.0
108355,36.422361832000036,6.529378883000049,0.0
108356,36.39119038200005,4.452542544000039,0.0
108357,36.34981043000005,3.963772087000052,0.0
108358,36.34047960400005,4.245534926000062,0.0
108359,36.451158374000045,5.778587852000044,0.0
108360,36.36160663700008,7.114902427000061,0.0
108361,36.33110527200006,10.386201171000039,0.0
108362,36.31869111700007,3.4187071470000205,0.0
108363,36.320767302000036,9.877191668000023,0.0
108364,36.40883284200004,8.942153758000075,0.0
108365,36.32973228000003,4.770273373000066,0.0
108366,36.30513209600008,3.371420869000076,0.0
108367,36.36859459000004,8.242567375000021,0.0
108368,36.24038865000006,1.6880380280000509,0.0
108369,36.263473067000064,1.9992182600000206,0.0
108370,36.28084978500004,6.518766637000056,0.0
108371,36.263889541000026,0.6655824070000449,0.0
108372,36.23058351900005,8.982264693000047,0.0
108373,36.268202846000065,6.6748136090000685,0.0
108374,36.26953393600007,4.004485375000058,0.0
108375,36.34073195000008,8.708018783000057,0.0
108376,36.29316921700007,7.317399255000055,0.0
108377,36.150603939000064,7.223991238000053,0.0
108378,36.16198101900005,1.2026507310000625,0.0
108379,36.13875004100004,1.1995833260000381,0.0
108380,36.19797297000008,1.3908768810000538,0.0
108381,36.23462449400006,4.377703405000034,0.0
108382,36.16762732400008,6.3836909740000465,0.0
108383,36.18344895100006,6.222475784000039,0.0
108384,36.14021088000004,8.594133973000055,0.0
108385,36.16210195700006,1.1106553270000745,0.0
108386,36.12758735700004,1.1633968980000304,0.0
108387,36.133790798000064,7.344236706000061,0.0
108388,36.13847520000007,6.759818399000039,0.0
108389,36.10519620900004,8.455769873000065,0.0
108390,36.13822564600008,8.514163182000061,0.0
108391,36.26903616100003,3.2210942830000704,0.0
108392,36.163565979000055,9.067142760000024,0.0
108393,36.066198961000055,9.022366975000068,0.0
108394,36.07158461400007,7.488007134000043,0.0
108395,36.076752197000076,7.41668330400006,0.0
108396,36.33498217700003,5.008807176000062,0.0
108397,36.06023292800006,5.232646338000052,0.0
108398,36.13791882900006,1.900467271000025,0.0
108399,36.06684434700003,7.352896782000073,0.0
108400,36.04604568700006,5.244887946000063,0.0
108401,36.03097239500005,5.313550130000067,0.0
108402,36.05242231200003,8.943043517000035,0.0
108403,36.00452927500004,8.198846278000076,0.0
108404,36.05436715900004,1.0053781500000696,0.0
108405,36.105377919000034,2.2666502650000666,0.0
108406,36.03360286900005,10.44994341000006,0.0
108407,36.03537904600006,8.448240756000075,0.0
108408,35.98192617400008,10.51408980900004,0.0
108409,36.006313927000065,0.3475424630000248,0.0
108410,35.98388167400003,0.8526871850000362,0.0
108411,36.010931295000034,7.465235846000041,0.0
108412,35.98364267900007,0.676249470000073,0.0
108413,36.084980210000026,6.629544040000042,0.0
108414,35.99366819100004,5.290137904000062,0.0
108415,35.976002178000044,8.239067430000034,0.0
108416,35.96975404800003,8.33327489100003,0.0
108417,36.12336908000003,2.5498079670000493,0.0
108418,35.96980105700004,2.841179526000076,0.0
108419,35.94919716800007,8.278730432000032,0.0
108420,35.936509855000054,7.899503106000054,0.0
108421,35.97156821400006,8.067721996000046,0.0
108422,36.18737403500006,9.378049179000072,0.0
108423,35.92488571200005,8.264161504000072,0.0
108424,35.92092043700006,8.19062707200004,0.0
108425,35.907444965000025,5.676573993000034,0.0
108426,35.91714198400007,2.7606926510000562,0.0
108427,35.91384128800007,0.5295932910000261,0.0
108428,35.83187075400008,0.5546701500000495,0.0
108429,35.83879848300006,2.6846411350000494,0.0
108430,35.838491145000035,0.5117018900000403,0.0
108431,36.009913082000025,1.6306946480000306,0.0
108432,35.98043509900003,9.902378616000021,0.0
108433,35.873634106000054,7.892731965000053,0.0
108434,35.813175228000034,10.034771767000052,0.0
108435,35.81105133400007,10.062545369000077,0.0
108436,35.81435699700006,0.4847607940000671,0.0
108437,35.89331839600004,10.178355421000049,0.0
108438,35.84552704600003,6.410718333000034,0.0
108439,35.79877843700007,10.125095518000023,0.0
108440,35.78528436600004,10.682126752000045,0.0
108441,35.818738791000044,6.125084377000064,0.0
108442,35.790526069000066,6.875566518000028,0.0
108443,35.777619198000025,-0.12072949799994603,0.0
108444,35.92865610800004,1.335453406000056,0.0
108445,35.778309440000044,9.998160828000039,0.0
108446,35.770016561000034,10.19543980800006,0.0
108447,35.878896584000074,10.335851650000052,0.0
108448,35.754730754000036,10.150815876000024,0.0
108449,35.75661598200003,3.526303775000031,0.0
108450,35.733826469000064,3.971351104000064,0.0
108451,35.81904867700007,3.685522327000058,0.0
108452,35.73023683800005,-0.08041602699995565,0.0
108453,35.77135453300008,3.884006002000035,0.0
108454,35.70672378300003,3.974350669000046,0.0
108455,35.73204535800005,0.07330531600007362,0.0
108456,35.709605844000066,3.7150483370000416,0.0
108457,35.788986701000056,2.777757396000027,0.0
108458,35.70178449100007,3.9513251320000222,0.0
108459,35.704108278000035,3.5922971470000675,0.0
108460,35.727853777000064,10.766087501000072,0.0
108461,35.74026506700005,4.089076404000025,0.0
108462,35.68708174200003,7.112829503000057,0.0
108463,35.69575364100007,3.83140663100005,0.0
108464,35.69364418500004,3.9082500360000267,0.0
108465,35.69090048700008,4.063100340000062,0.0
108466,35.683297045000074,3.5266575930000386,0.0
108467,35.72247480400006,-0.15490924399995265,0.0
108468,35.68033901300004,2.8380609330000652,0.0
108469,35.67045955200007,3.8651473610000266,0.0
108470,35.79485521300006,0.870778261000055,0.0
108471,35.656693476000044,7.228977502000021,0.0
108472,35.661364450000065,-0.1427073869999731,0.0
108473,35.66957461900006,4.212121019000051,0.0
108474,35.629814719000024,2.1082508560000406,0.0
108475,35.67136118600007,3.431031499000028,0.0
108476,35.64801669700006,7.03338924600007,0.0
108477,35.80243300300003,1.0902969820000408,0.0
108478,35.63539054100005,-5.890986053999939,0.0
108479,35.60767925000005,4.402841538000075,0.0
108480,35.72974278400005,4.43496689400007,0.0
108481,35.59309878400006,1.2049353640000504,0.0
108482,35.617649732000075,4.139933788000064,0.0
108483,35.77828126000003,8.509326066000028,0.0
108484,35.62267061500006,2.294162378000067,0.0
108485,35.60023184900007,1.3011436570000683,0.0
108486,35.62268602700004,2.9161845930000254,0.0
108487,35.586890195000024,-5.982138943999928,0.0
108488,35.579108107000025,2.984593147000055,0.0
108489,35.67967729800006,6.29089760200003,0.0
108490,35.57759399200006,1.1946858540000562,0.0
108491,35.64597860300006,9.797021415000074,0.0
108492,35.573448109000026,-5.344486582999934,0.0
108493,35.55548936500003,-5.43757717099993,0.0
108494,35.630802361000065,9.076113135000071,0.0
108495,35.571929340000054,2.537731484000062,0.0
108496,35.619422728000075,2.7051233670000556,0.0
108497,35.543774033000034,-0.7383803129999365,0.0
108498,35.56952927100008,-0.6489862249999305,0.0
108499,35.57032949300003,3.0521721090000256,0.0
108500,35.55263590100003,2.998991017000037,0.0
108501,35.53824276100005,3.0615803300000266,0.0
108502,35.533325243000036,3.03754150900005,0.0
108503,35.558271802000036,-5.93415250299995,0.0
108504,35.590408876000026,2.846302516000037,0.0
108505,35.634422534000066,6.854399059000059,0.0
108506,35.54227676700003,1.2582978850000472,0.0
108507,35.54752463400007,-0.8426219719999608,0.0
108508,35.65379166400004,0.5649123660000441,0.0
108509,35.60111862700006,3.8737474080000425,0.0
108510,35.664251627000056,6.652992652000023,0.0
108511,35.51691959400006,-0.740872966999973,0.0
108512,35.51246079600003,2.887275837000061,0.0
108513,35.52824435800005,9.240997622000066,0.0
108514,35.49999904400005,0.6609865100000434,0.0
108515,35.52159043700004,9.049115628000038,0.0
108516,35.48105413500008,9.30932383000004,0.0
108517,35.506578673000035,2.2808222480000495,0.0
108518,35.515878276000024,4.701236489000053,0.0
108519,35.56674188100004,10.324528390000069,0.0
108520,35.75132294100007,4.610356584000044,0.0
108521,35.46541840700007,10.49199756300004,0.0
108522,35.49402366600003,2.8300032680000413,0.0
108523,35.50366666100007,-5.4345991059999506,0.0
108524,35.45851272800007,10.498441336000042,0.0
108525,35.453374319000034,10.504815563000022,0.0
108526,35.54496589400003,4.762521547000063,0.0
108527,35.46526015400008,0.7252057120000472,0.0
108528,35.456711031000054,4.753726094000058,0.0
108529,35.472548998000036,0.5749302750000425,0.0
108530,35.526397057000054,4.279563590000066,0.0
108531,35.44535041000006,4.812469992000047,0.0
108532,35.44644661800004,10.508000029000073,0.0
108533,35.50699678800004,4.468593397000063,0.0
108534,35.48749012600007,3.096298546000071,0.0
108535,35.43481164600007,4.557909485000039,0.0
108536,35.47669336100006,4.905547321000029,0.0
108537,35.50022946000007,4.994182006000074,0.0
108538,35.42812500100007,4.919374990000051,0.0
108539,35.42842739100007,4.921438097000021,0.0
108540,35.60479075500007,7.9987671290000435,0.0
108541,35.427500002000045,4.919999991000054,0.0
108542,35.43430651500006,4.420556519000058,0.0
108543,35.436097664000044,4.872286175000056,0.0
108544,35.49872467900008,10.93898114600006,0.0
108545,35.43470562500005,5.007153513000048,0.0
108546,35.42529352100007,4.784763474000044,0.0
108547,35.53967834100007,1.814931758000057,0.0
108548,35.48261966200005,2.51346133200002,0.0
108549,35.46619782600004,9.485835140000063,0.0
108550,35.45694221400004,5.140294510000047,0.0
108551,35.601733538000076,7.634104311000044,0.0
108552,35.40590923700006,9.556747608000023,0.0
108553,35.40600025200007,4.665319594000039,0.0
108554,35.40344688000005,4.926195806000067,0.0
108555,35.389054618000046,1.8640788840000369,0.0
108556,35.50237890500006,5.483854281000049,0.0
108557,35.38137783700006,5.01191882300003,0.0
108558,35.38714412000007,9.651477937000038,0.0
108559,35.536067839000054,9.966616883000029,0.0
108560,35.416813142000024,-1.0991125729999567,0.0
108561,35.39484706600007,0.959537517000058,0.0
108562,35.36592969600008,2.091161682000063,0.0
108563,35.35792662600005,2.3725411650000297,0.0
108564,35.305745079000076,-0.5439070079999624,0.0
108565,35.433723057000066,-0.2971074729999259,0.0
108566,35.31481285600006,11.021439164000071,0.0
108567,35.371358104000024,4.455313893000039,0.0
108568,35.344678301000044,2.5037677280000707,0.0
108569,35.29620767000006,2.2485222500000646,0.0
108570,35.329080032000036,5.810919418000026,0.0
108571,35.301187680000055,5.874195716000031,0.0
108572,35.33811523400004,4.75991722200007,0.0
108573,35.28564357100004,3.6382686360000207,0.0
108574,35.35573663800005,4.25255207400005,0.0
108575,35.255974534000075,4.7312333110000395,0.0
108576,35.27029470400004,2.5674202800000216,0.0
108577,35.28914026600006,-4.970576034999965,0.0
108578,35.27512581800005,1.142708146000075,0.0
108579,35.347028213000044,10.305829192000033,0.0
108580,35.24105429900004,3.5577020390000484,0.0
108581,35.33287007400003,-5.19635195799998,0.0
108582,35.22540290200004,10.058260228000051,0.0
108583,35.304379434000055,5.260196174000043,0.0
108584,35.45849439800003,-0.015626703999942038,0.0
108585,35.21713630900007,-0.08981816099992557,0.0
108586,35.23495653300006,2.6034663380000325,0.0
108587,35.215104637000024,-0.08037117499992519,0.0
108588,35.294722981000064,0.09559256400007143,0.0
108589,35.30779273100006,1.7556304900000441,0.0
108590,35.25713104000005,-0.5724672779999764,0.0
108591,35.287732866000056,1.2442554890000679,0.0
108592,35.20528635000005,-3.583726049999939,0.0
108593,35.21772084200006,4.065789556000027,0.0
108594,35.23647065800003,2.545571068000072,0.0
108595,35.193508112000075,-0.607913339999925,0.0
108596,35.20460899900007,10.067753898000035,0.0
108597,35.27604998700008,9.571129040000073,0.0
108598,35.17312502300007,9.418541656000059,0.0
108599,35.21914839400006,9.301223661000051,0.0
108600,35.24913877200004,2.1080839700000524,0.0
108601,35.16763717300006,9.448276859000032,0.0
108602,35.15561862900006,10.79322380900004,0.0
108603,35.30507711000007,0.8357620210000505,0.0
108604,35.14018138000006,10.526556181000046,0.0
108605,35.175332989000026,-0.6691597609999462,0.0
108606,35.19676213500003,2.1238374020000492,0.0
108607,35.17117176700003,-6.093000912999969,0.0
108608,35.19212228300006,-5.829517133999957,0.0
108609,35.199901140000065,-1.4445289479999701,0.0
108610,35.15000089900008,-0.04944088599995666,0.0
108611,35.17207567300005,6.84581606200004,0.0
108612,35.15181054800007,7.005063393000057,0.0
108613,35.11051839000004,-0.7287127969999574,0.0
108614,35.09593162300007,9.755040137000037,0.0
108615,35.13961566100005,-4.675813193999943,0.0
108616,35.08587465800008,-1.4111074319999375,0.0
108617,35.13508857700003,-3.1754602419999287,0.0
108618,35.14210577800003,3.410173561000022,0.0
108619,35.063216347000036,-1.3516275829999245,0.0
108620,35.05841038700004,-2.211263598999949,0.0
108621,35.08575609300004,9.459068815000023,0.0
108622,35.206407797000054,8.872290657000065,0.0
108623,35.01965497200007,9.27591179500007,0.0
108624,35.064692312000034,-2.948170209999944,0.0
108625,35.11802803100005,2.4978316510000695,0.0
108626,35.09903721300003,-0.10744947599994248,0.0
108627,35.013635425000075,-5.508824972999946,0.0
108628,35.000554968000074,3.0056805030000646,0.0
108629,34.99591808500003,9.118765732000043,0.0
108630,35.09458145000008,4.024099479000029,0.0
108631,35.12033918700007,3.6463120220000746,0.0
108632,34.97601594500003,-5.543026668999971,0.0
108633,34.99901231000007,-3.3403871599999775,0.0
108634,34.94166668500003,10.02916665500004,0.0
108635,34.96067407500004,2.8795909770000208,0.0
108636,35.01978945500008,0.09293995300004099,0.0
108637,35.05899352600005,-1.1548983239999302,0.0
108638,34.994770249000055,-5.791365247999977,0.0
108639,35.083140479000065,5.647450978000052,0.0
108640,35.06572318600007,5.854120531000035,0.0
108641,34.925157167000066,2.794404855000039,0.0
108642,34.96568095900005,2.313602888000048,0.0
108643,34.92591080400007,-3.5286683049999397,0.0
108644,34.90888811200006,2.7538469270000405,0.0
108645,35.03563890100003,-3.824674760999926,0.0
108646,34.90697075000003,8.506913141000041,0.0
108647,34.95039735300003,8.570246951000058,0.0
108648,34.91816243900007,5.371678211000074,0.0
108649,34.99104711800004,5.294367725000029,0.0
108650,35.04520714800003,-4.039736614999981,0.0
108651,34.89326042600004,2.706787990000066,0.0
108652,34.88940695200006,-2.6921780199999716,0.0
108653,34.95797990400007,9.295793527000058,0.0
108654,35.07066518500005,-0.35763115499997866,0.0
108655,34.99876375400004,-1.5590096209999729,0.0
108656,34.98695857100006,-2.494897857999945,0.0
108657,34.884049564000065,5.465032621000034,0.0
108658,34.887402319000046,5.4820271320000415,0.0
108659,34.882696546000034,-1.6638342429999398,0.0
108660,34.867708347000075,-6.2843750049999585,0.0
108661,34.86797947800005,5.475201716000072,0.0
108662,34.940253830000074,-3.244315839999956,0.0
108663,34.92928596400003,2.350926100000038,0.0
108664,34.85509580300004,-6.236001174999956,0.0
108665,34.86830062800004,-1.7723849429999632,0.0
108666,34.857616593000046,-1.6955115939999246,0.0
108667,34.85347132100003,-1.90452638499994,0.0
108668,35.038022468000065,0.2819147360000329,0.0
108669,34.846341677000055,4.229727016000027,0.0
