COMID,Lat,Lon,Elev_m
130162,12.392571231000034,-71.61463097399997,0.0
130163,12.304174881000051,-71.27938000999995,0.0
130164,12.285468045000073,-71.45803688299998,0.0
130165,12.15316714200003,-71.89947529499995,0.0
130166,12.145231640000077,-71.98057892299994,0.0
130167,12.126203752000038,-69.95372435899998,0.0
130168,12.086427811000021,-72.13671066599994,0.0
130169,12.12934062200003,-71.79588543999995,0.0
130170,12.05391566000003,-71.71473760799995,0.0
130171,12.038813400000038,-71.72241891699997,0.0
130172,11.985913062000066,-72.10688031499996,0.0
130173,11.973538182000027,-71.22928065399998,0.0
130174,11.915059548000045,-71.31564545399993,0.0
130175,11.909928833000038,-70.19986784199995,0.0
130176,11.877664527000036,-71.45062233199997,0.0
130177,11.751233224000032,-72.45291160999994,0.0
130178,11.759129851000068,-72.24065079799993,0.0
130179,11.766084396000053,-71.57479317599996,0.0
130180,11.709254887000043,-72.43802440899998,0.0
130181,11.710434350000071,-70.17243212399995,0.0
130182,11.63527945900006,-72.79151238299994,0.0
130183,11.729311830000029,-71.92380100599996,0.0
130184,11.663312738000059,-72.45516640599999,0.0
130185,11.645677444000057,-72.59133426399995,0.0
130186,11.570176885000024,-72.05033965099994,0.0
130187,11.549416475000044,-71.98582756399998,0.0
130188,11.550718807000067,-72.02747084599997,0.0
130189,11.53362574700003,-72.88143391799997,0.0
130190,11.53160231000004,-72.13349932799997,0.0
130191,11.512433853000061,-72.51159068899995,0.0
130192,11.425867525000058,-68.97477720399996,0.0
130193,11.483926261000022,-72.54471144199994,0.0
130194,11.398601949000067,-68.96800132699997,0.0
130195,11.395775287000049,-70.11982340099996,0.0
130196,11.387943932000042,-69.33958251099995,0.0
130197,11.432451576000062,-69.25401038999996,0.0
130198,11.410137581000072,-69.63074113999994,0.0
130199,11.345323105000034,-69.63150407199998,0.0
130200,11.370191883000075,-68.98007849499999,0.0
130201,11.434092409000073,-72.16105487699997,0.0
130202,11.314815329000055,-68.99405857999994,0.0
130203,11.321382523000068,-73.19102872699995,0.0
130204,11.33138075900007,-69.35767508599997,0.0
130205,11.283935528000029,-73.90589476599996,0.0
130206,11.281280519000063,-73.17421809399997,0.0
130207,11.303441159000045,-69.69971718999994,0.0
130208,11.356991576000041,-72.97070882199995,0.0
130209,11.276628539000058,-68.95893082699996,0.0
130210,11.266298618000064,-69.00386794799994,0.0
130211,11.292448293000064,-68.75852201999999,0.0
130212,11.229588149000051,-74.20686337399997,0.0
130213,11.227127393000046,-69.02771699599998,0.0
130214,11.29664633300007,-72.03097844399997,0.0
130215,11.361594660000037,-72.81442934599994,0.0
130216,11.265714734000028,-69.07974853299999,0.0
130217,11.257823854000037,-70.25055573799995,0.0
130218,11.195713630000057,-70.77953193099995,0.0
130219,11.205509040000038,-71.98043963899994,0.0
130220,11.229638928000043,-73.27184465999994,0.0
130221,11.210653988000047,-73.87686235199999,0.0
130222,11.179060030000073,-69.22015936399998,0.0
130223,11.239165544000059,-73.04822771499994,0.0
130224,11.32791293300005,-69.98562367699998,0.0
130225,11.136582915000076,-73.00969273999993,0.0
130226,11.188405006000039,-69.06980872499997,0.0
130227,11.205603948000032,-70.46760305499998,0.0
130228,11.122775663000027,-69.09733398099996,0.0
