COMID,Lat,Lon,Elev_m
200201,-12.170116193999945,136.4411513550001,0.0
200202,-12.163374101999977,133.69031307600005,0.0
200203,-12.188181180999948,131.1068294910001,0.0
200204,-12.197838222999962,133.3753428110001,0.0
200205,-12.200864789999969,134.534279222,0.0
200206,-12.204085378999935,132.77468164200002,0.0
200207,-12.169643078999968,133.76218324500007,0.0
200208,-12.178028471999937,143.00250712100012,0.0
200209,-12.184275380999964,133.71509213000002,0.0
200210,-12.203216459999965,141.79036808000012,0.0
200211,-12.21920883599995,136.6041323170001,0.0
200212,-12.212768338999979,133.345024243,0.0
200213,-12.194131273999972,142.354629734,0.0
200214,-12.21449062299996,136.43054293500006,0.0
200215,-12.226184900999954,142.91826903600008,0.0
200216,-12.167380024999943,133.93087857400008,0.0
200217,-12.215627033999965,136.3929252700001,0.0
200218,-12.173861603999967,142.808374414,0.0
200219,-12.243244086999937,142.85829487400008,0.0
200220,-12.227220160999934,133.67166960300005,0.0
200221,-12.233728299999939,132.77086110200003,0.0
200222,-12.17855192299993,141.91738994900004,0.0
200223,-12.250786122999955,142.82422935700004,0.0
200224,-12.223583337999969,132.9696650630001,0.0
200225,-12.21164553899996,134.8735593780001,0.0
200226,-12.251633316999971,131.21280916900002,0.0
200227,-12.238341611999942,135.4036004520001,0.0
200228,-12.228148639999972,134.61450181600003,0.0
200229,-12.260740063999947,134.78895298200007,0.0
200230,-12.264471946999947,132.92888683900003,0.0
200231,-12.227496737999957,132.82809899400002,0.0
200232,-12.265817693999963,141.81257960300002,0.0
200233,-12.222838359999969,134.12521910600003,0.0
200234,-12.252094962999934,133.4171260070001,0.0
200235,-12.276713204999965,132.89917489800007,0.0
200236,-12.281449434999956,135.7761849320001,0.0
200237,-12.284940199999937,132.4492625030001,0.0
200238,-12.286727729999939,136.67332119200012,0.0
200239,-12.25072092399995,132.49377796500005,0.0
200240,-12.27453094499998,132.9752956320001,0.0
200241,-12.259048310999958,131.27600794900002,0.0
200242,-12.289609992999942,133.03034938100006,0.0
200243,-12.285816128999954,135.94817208400002,0.0
200244,-12.28768734299996,135.251545028,0.0
200245,-12.298290883999925,136.67372898400004,0.0
200246,-12.277405660999932,132.73820501500006,0.0
200247,-12.26818499199993,133.34366192900006,0.0
200248,-12.289031223999928,136.76004251000006,0.0
200249,-12.272922563999941,142.02179186400008,0.0
200250,-12.252666426999951,135.62361426500001,0.0
200251,-12.316044229999932,135.68831960800003,0.0
200252,-12.21987602799993,134.24919374400008,0.0
200253,-12.292253045999928,132.85104466400003,0.0
200254,-12.225086489999967,133.22431325700006,0.0
200255,-12.314364797999929,142.12259077500005,0.0
200256,-12.315514118999943,133.35114342400004,0.0
200257,-12.301592623999966,134.11181010000007,0.0
200258,-12.285587804999977,131.39859432900005,0.0
200259,-12.317295248999926,133.38128142900007,0.0
200260,-12.323045609999951,134.28084049000006,0.0
200261,-12.29534220499994,135.02478051900005,0.0
200262,-12.331213049999974,131.05391320400008,0.0
